date,close,amount,code,name
2019-01-15,26830.289,9667097032,HSI,恒生指数
2019-01-16,26902.1,10151319676,HSI,恒生指数
2019-01-17,26755.631,13337658391,HSI,恒生指数
2019-01-18,27090.811,13422418346,HSI,恒生指数
2019-01-21,27196.539,9769255014,HSI,恒生指数
2019-01-22,27005.449,8656168405,HSI,恒生指数
2019-01-23,27008.199,10886918788,HSI,恒生指数
2019-01-24,27120.98,9987763124,HSI,恒生指数
2019-01-25,27569.189,11371600555,HSI,恒生指数
2019-01-28,27576.961,9818437679,HSI,恒生指数
2019-01-29,27531.68,9748742230,HSI,恒生指数
2019-01-30,27642.85,11609243478,HSI,恒生指数
2019-01-31,27942.471,12459411944,HSI,恒生指数
2019-02-01,27930.74,10684546882,HSI,恒生指数
2019-02-04,27990.211,4614096763,HSI,恒生指数
2019-02-08,27946.32,9590302186,HSI,恒生指数
2019-02-11,28143.84,9936543349,HSI,恒生指数
2019-02-12,28171.33,11762059713,HSI,恒生指数
2019-02-13,28497.59,13609990404,HSI,恒生指数
2019-02-14,28432.051,13602271340,HSI,恒生指数
2019-02-15,27900.84,11910730332,HSI,恒生指数
2019-02-18,28347.01,12997872804,HSI,恒生指数
2019-02-19,28228.131,12921749908,HSI,恒生指数
2019-02-20,28514.051,14657251553,HSI,恒生指数
2019-02-21,28629.92,15556395104,HSI,恒生指数
2019-02-22,28816.301,15301293240,HSI,恒生指数
2019-02-25,28959.301,22399899864,HSI,恒生指数
2019-02-26,28772.061,17953455750,HSI,恒生指数
2019-02-27,28757.439,16346284087,HSI,恒生指数
2019-02-28,28633.18,16010469557,HSI,恒生指数
2019-03-01,28812.17,14063729342,HSI,恒生指数
2019-03-04,28959.59,18478565350,HSI,恒生指数
2019-03-05,28961.6,16767448520,HSI,恒生指数
2019-03-06,29037.6,15480957083,HSI,恒生指数
2019-03-07,28779.449,15316120824,HSI,恒生指数
2019-03-08,28228.42,18582830598,HSI,恒生指数
2019-03-11,28503.301,15310823849,HSI,恒生指数
2019-03-12,28920.869,14910229693,HSI,恒生指数
2019-03-13,28807.449,13182245248,HSI,恒生指数
2019-03-14,28851.391,14810151612,HSI,恒生指数
2019-03-15,29012.26,18303713268,HSI,恒生指数
2019-03-18,29409.01,15582453625,HSI,恒生指数
2019-03-19,29466.279,13312400282,HSI,恒生指数
2019-03-20,29320.971,16415497330,HSI,恒生指数
2019-03-21,29071.561,13034001106,HSI,恒生指数
2019-03-22,29113.359,11550439931,HSI,恒生指数
2019-03-25,28523.35,13768647546,HSI,恒生指数
2019-03-26,28566.91,10669420683,HSI,恒生指数
2019-03-27,28728.25,14624901212,HSI,恒生指数
2019-03-28,28775.211,13184590452,HSI,恒生指数
2019-03-29,29051.359,16869511521,HSI,恒生指数
2019-04-01,29562.02,16088219669,HSI,恒生指数
2019-04-02,29624.67,13449083318,HSI,恒生指数
2019-04-03,29986.391,15622007021,HSI,恒生指数
2019-04-04,29936.32,13347964184,HSI,恒生指数
2019-04-08,30077.15,14472075467,HSI,恒生指数
2019-04-09,30157.49,16229545706,HSI,恒生指数
2019-04-10,30119.561,14982422250,HSI,恒生指数
2019-04-11,29839.449,14821628433,HSI,恒生指数
2019-04-12,29909.76,14207887815,HSI,恒生指数
2019-04-15,29810.721,12734297510,HSI,恒生指数
2019-04-16,30129.869,14010898122,HSI,恒生指数
2019-04-17,30124.68,12522450366,HSI,恒生指数
2019-04-18,29963.26,12797120525,HSI,恒生指数
2019-04-23,29963.24,14330610600,HSI,恒生指数
2019-04-24,29805.83,12643512992,HSI,恒生指数
2019-04-25,29549.801,13042097183,HSI,恒生指数
2019-04-26,29605.01,11771880795,HSI,恒生指数
2019-04-29,29892.811,9338705225,HSI,恒生指数
2019-04-30,29699.109,9602887021,HSI,恒生指数
2019-05-02,29944.18,8365202330,HSI,恒生指数
2019-05-03,30081.551,7844738260,HSI,恒生指数
2019-05-06,29209.82,14832664121,HSI,恒生指数
2019-05-07,29363.02,10788293349,HSI,恒生指数
2019-05-08,29003.199,10105056906,HSI,恒生指数
2019-05-09,28311.07,12733807961,HSI,恒生指数
2019-05-10,28550.24,11619212830,HSI,恒生指数
2019-05-14,28122.02,11750267836,HSI,恒生指数
2019-05-15,28268.711,10024867053,HSI,恒生指数
2019-05-16,28275.07,9455902320,HSI,恒生指数
2019-05-17,27946.461,10474100751,HSI,恒生指数
2019-05-20,27787.609,11477134673,HSI,恒生指数
2019-05-21,27657.24,11506239068,HSI,恒生指数
2019-05-22,27705.939,9081827775,HSI,恒生指数
2019-05-23,27267.131,10550743563,HSI,恒生指数
2019-05-24,27353.93,9118713728,HSI,恒生指数
2019-05-27,27288.09,10548903289,HSI,恒生指数
2019-05-28,27390.811,15238740437,HSI,恒生指数
2019-05-29,27235.711,11084877117,HSI,恒生指数
2019-05-30,27114.881,8402442022,HSI,恒生指数
2019-05-31,26901.09,10624546093,HSI,恒生指数
2019-06-03,26893.859,9548857145,HSI,恒生指数
2019-06-04,26761.52,9083509825,HSI,恒生指数
2019-06-05,26895.439,10580854182,HSI,恒生指数
2019-06-06,26965.279,8680892437,HSI,恒生指数
2019-06-10,27578.641,9764984497,HSI,恒生指数
2019-06-11,27789.34,11155241694,HSI,恒生指数
2019-06-12,27308.461,10476490026,HSI,恒生指数
2019-06-13,27294.711,12138264885,HSI,恒生指数
2019-06-14,27118.35,10822964070,HSI,恒生指数
2019-06-17,27227.16,8739620075,HSI,恒生指数
2019-06-18,27498.77,9474484344,HSI,恒生指数
2019-06-19,28202.141,11387040585,HSI,恒生指数
2019-06-20,28550.43,11010504546,HSI,恒生指数
2019-06-21,28473.711,13633228954,HSI,恒生指数
2019-06-24,28513.0,9756925173,HSI,恒生指数
2019-06-25,28185.98,12206854725,HSI,恒生指数
2019-06-26,28221.98,10175046122,HSI,恒生指数
2019-06-27,28621.42,9944405538,HSI,恒生指数
2019-06-28,28542.619,10213785529,HSI,恒生指数
2019-07-02,28875.561,12860703949,HSI,恒生指数
2019-07-03,28855.141,10401612033,HSI,恒生指数
2019-07-04,28795.77,9904890557,HSI,恒生指数
2019-07-05,28774.83,10297121571,HSI,恒生指数
2019-07-08,28331.689,10508358222,HSI,恒生指数
2019-07-09,28116.279,8886972644,HSI,恒生指数
2019-07-10,28204.689,8784522324,HSI,恒生指数
2019-07-11,28431.801,9283056484,HSI,恒生指数
2019-07-12,28471.619,12127975408,HSI,恒生指数
2019-07-15,28554.881,9353543091,HSI,恒生指数
2019-07-16,28619.619,9522055990,HSI,恒生指数
2019-07-17,28593.17,8722794637,HSI,恒生指数
2019-07-18,28461.66,13407539283,HSI,恒生指数
2019-07-19,28765.4,14375973472,HSI,恒生指数
2019-07-22,28371.26,10869948152,HSI,恒生指数
2019-07-23,28466.48,9694982639,HSI,恒生指数
2019-07-24,28524.039,11218814230,HSI,恒生指数
2019-07-25,28594.301,14466544845,HSI,恒生指数
2019-07-26,28397.74,11621029696,HSI,恒生指数
2019-07-29,28106.41,8909049425,HSI,恒生指数
2019-07-30,28146.5,9509314341,HSI,恒生指数
2019-07-31,27777.75,7068659931,HSI,恒生指数
2019-08-01,27565.699,10757915084,HSI,恒生指数
2019-08-02,26918.58,13507779864,HSI,恒生指数
2019-08-05,26151.32,11924020674,HSI,恒生指数
2019-08-06,25976.24,13628727799,HSI,恒生指数
2019-08-07,25997.029,9555341157,HSI,恒生指数
2019-08-08,26120.77,9660498078,HSI,恒生指数
2019-08-09,25939.301,8362520177,HSI,恒生指数
2019-08-12,25824.721,6791875413,HSI,恒生指数
2019-08-13,25281.301,9361191367,HSI,恒生指数
2019-08-14,25302.279,9522560627,HSI,恒生指数
2019-08-15,25495.461,9957132747,HSI,恒生指数
2019-08-16,25734.221,9972164313,HSI,恒生指数
2019-08-19,26291.84,10484206189,HSI,恒生指数
2019-08-20,26231.539,8887399703,HSI,恒生指数
2019-08-21,26270.039,9781311470,HSI,恒生指数
2019-08-22,26048.721,9504766232,HSI,恒生指数
2019-08-23,26179.33,8487926026,HSI,恒生指数
2019-08-26,25680.33,10019370098,HSI,恒生指数
2019-08-27,25664.07,11217088982,HSI,恒生指数
2019-08-28,25615.48,9392562372,HSI,恒生指数
2019-08-29,25703.5,8875539487,HSI,恒生指数
2019-08-30,25724.73,9336770234,HSI,恒生指数
2019-09-02,25626.551,7107491290,HSI,恒生指数
2019-09-03,25527.85,7453726220,HSI,恒生指数
2019-09-04,26523.23,11473626618,HSI,恒生指数
2019-09-05,26515.529,9955509074,HSI,恒生指数
2019-09-06,26690.76,10840239175,HSI,恒生指数
2019-09-09,26681.4,8762922472,HSI,恒生指数
2019-09-10,26683.68,10055187827,HSI,恒生指数
2019-09-11,27159.061,11712437136,HSI,恒生指数
2019-09-12,27087.631,10170227363,HSI,恒生指数
2019-09-13,27352.689,7912682275,HSI,恒生指数
2019-09-16,27124.551,9959126044,HSI,恒生指数
2019-09-17,26790.24,9408205972,HSI,恒生指数
2019-09-18,26754.119,8420152579,HSI,恒生指数
2019-09-19,26468.949,9447525096,HSI,恒生指数
2019-09-20,26435.67,13646538256,HSI,恒生指数
2019-09-23,26222.4,9908799791,HSI,恒生指数
2019-09-24,26281.0,14328043984,HSI,恒生指数
2019-09-25,25945.35,12625228181,HSI,恒生指数
2019-09-26,26041.93,11931310978,HSI,恒生指数
2019-09-27,25954.811,9940504359,HSI,恒生指数
2019-09-30,26092.27,9513134718,HSI,恒生指数
2019-10-02,26042.689,6849819443,HSI,恒生指数
2019-10-03,26110.311,6510692361,HSI,恒生指数
2019-10-04,25821.029,7251419107,HSI,恒生指数
2019-10-08,25893.4,8815451779,HSI,恒生指数
2019-10-09,25682.811,8020407479,HSI,恒生指数
2019-10-10,25707.93,10769486921,HSI,恒生指数
2019-10-11,26308.439,10869047362,HSI,恒生指数
2019-10-14,26521.85,9305856900,HSI,恒生指数
2019-10-15,26503.93,8254133966,HSI,恒生指数
2019-10-16,26664.279,9459123276,HSI,恒生指数
2019-10-17,26848.49,8490477945,HSI,恒生指数
2019-10-18,26719.58,9715150445,HSI,恒生指数
2019-10-21,26725.68,7039478237,HSI,恒生指数
2019-10-22,26786.199,8895130008,HSI,恒生指数
2019-10-23,26566.73,7675409151,HSI,恒生指数
2019-10-24,26797.949,8477509737,HSI,恒生指数
2019-10-25,26667.391,7705688952,HSI,恒生指数
2019-10-28,26891.26,9392923203,HSI,恒生指数
2019-10-29,26786.76,8854282767,HSI,恒生指数
2019-10-30,26667.711,8586955168,HSI,恒生指数
2019-10-31,26906.721,9343065990,HSI,恒生指数
2019-11-01,27100.76,8898946981,HSI,恒生指数
2019-11-04,27547.301,10886773001,HSI,恒生指数
2019-11-05,27683.4,9759287275,HSI,恒生指数
2019-11-06,27688.641,9073190021,HSI,恒生指数
2019-11-07,27847.23,9925548657,HSI,恒生指数
2019-11-08,27651.141,9353355457,HSI,恒生指数
2019-11-11,26926.551,9061234019,HSI,恒生指数
2019-11-12,27065.279,7380287081,HSI,恒生指数
2019-11-13,26571.461,8779248692,HSI,恒生指数
2019-11-14,26323.689,8255359825,HSI,恒生指数
2019-11-15,26326.66,7775311370,HSI,恒生指数
2019-11-18,26681.09,7600569230,HSI,恒生指数
2019-11-19,27093.801,8419064317,HSI,恒生指数
2019-11-20,26889.609,8045912936,HSI,恒生指数
2019-11-21,26466.881,10451962136,HSI,恒生指数
2019-11-22,26595.08,11169377739,HSI,恒生指数
2019-11-25,26993.039,11269425811,HSI,恒生指数
2019-11-26,26913.92,18866533313,HSI,恒生指数
2019-11-27,26954.0,13038663302,HSI,恒生指数
2019-11-28,26893.73,12505051244,HSI,恒生指数
2019-11-29,26346.49,10998429394,HSI,恒生指数
2019-12-02,26444.721,10135407283,HSI,恒生指数
2019-12-03,26391.301,9821150219,HSI,恒生指数
2019-12-04,26062.561,9125239540,HSI,恒生指数
2019-12-05,26217.039,8354526377,HSI,恒生指数
2019-12-06,26498.369,10243132706,HSI,恒生指数
2019-12-09,26494.73,8946574673,HSI,恒生指数
2019-12-10,26436.619,11677651584,HSI,恒生指数
2019-12-11,26645.43,10013376139,HSI,恒生指数
2019-12-12,26994.141,10490687186,HSI,恒生指数
2019-12-13,27687.76,12973561950,HSI,恒生指数
2019-12-16,27508.09,10715156527,HSI,恒生指数
2019-12-17,27843.711,12319714087,HSI,恒生指数
2019-12-18,27884.211,11404232972,HSI,恒生指数
2019-12-19,27800.49,8956246453,HSI,恒生指数
2019-12-20,27871.35,11373937336,HSI,恒生指数
2019-12-23,27906.41,7707541657,HSI,恒生指数
2019-12-24,27864.211,4184672977,HSI,恒生指数
2019-12-27,28225.42,9886820809,HSI,恒生指数
2019-12-30,28319.391,11185489356,HSI,恒生指数
2019-12-31,28189.75,6483694711,HSI,恒生指数
2020-01-02,28543.52,9616585577,HSI,恒生指数
2020-01-03,28451.5,10731397880,HSI,恒生指数
2020-01-06,28226.189,10178038693,HSI,恒生指数
2020-01-07,28322.061,9344794961,HSI,恒生指数
2020-01-08,28087.92,9710784306,HSI,恒生指数
2020-01-09,28561.0,10019651308,HSI,恒生指数
2020-01-10,28638.199,12008710213,HSI,恒生指数
2020-01-13,28954.939,11392488737,HSI,恒生指数
2020-01-14,28885.141,13822256470,HSI,恒生指数
2020-01-15,28773.59,11140537774,HSI,恒生指数
2020-01-16,28883.039,11641139286,HSI,恒生指数
2020-01-17,29056.42,12107245309,HSI,恒生指数
2020-01-20,28795.91,11191016153,HSI,恒生指数
2020-01-21,27985.33,12512141044,HSI,恒生指数
2020-01-22,28341.039,8682470618,HSI,恒生指数
2020-01-23,27909.119,10168826912,HSI,恒生指数
2020-01-24,27949.641,3859747022,HSI,恒生指数
2020-01-29,27160.631,10679766516,HSI,恒生指数
2020-01-30,26449.131,15361159602,HSI,恒生指数
2020-01-31,26312.631,14105161002,HSI,恒生指数
2020-02-03,26356.98,12989744503,HSI,恒生指数
2020-02-04,26675.98,13243715685,HSI,恒生指数
2020-02-05,26786.74,13221493805,HSI,恒生指数
2020-02-06,27493.699,12893190087,HSI,恒生指数
2020-02-07,27404.27,9996737401,HSI,恒生指数
2020-02-10,27241.34,9871425863,HSI,恒生指数
2020-02-11,27583.881,12641121212,HSI,恒生指数
2020-02-12,27823.66,12773668406,HSI,恒生指数
2020-02-13,27730.0,11479267173,HSI,恒生指数
2020-02-14,27815.6,10422235644,HSI,恒生指数
2020-02-17,27959.6,11183148988,HSI,恒生指数
2020-02-18,27530.199,10706027989,HSI,恒生指数
2020-02-19,27655.811,10491776590,HSI,恒生指数
2020-02-20,27609.16,11079244243,HSI,恒生指数
2020-02-21,27308.811,10794919385,HSI,恒生指数
2020-02-24,26820.881,12717841301,HSI,恒生指数
2020-02-25,26893.23,11488485295,HSI,恒生指数
2020-02-26,26696.49,12119387950,HSI,恒生指数
2020-02-27,26778.619,11923552706,HSI,恒生指数
2020-02-28,26129.93,16125654694,HSI,恒生指数
2020-03-02,26291.68,12713565839,HSI,恒生指数
2020-03-03,26284.82,11697157403,HSI,恒生指数
2020-03-04,26222.07,11375669892,HSI,恒生指数
2020-03-05,26767.869,13040408919,HSI,恒生指数
2020-03-06,26146.67,11936206746,HSI,恒生指数
2020-03-09,25040.461,16699324887,HSI,恒生指数
2020-03-10,25392.51,13816964086,HSI,恒生指数
2020-03-11,25231.609,12903644211,HSI,恒生指数
2020-03-12,24309.07,17065987317,HSI,恒生指数
2020-03-13,24032.91,22254069759,HSI,恒生指数
2020-03-16,23063.57,16106186826,HSI,恒生指数
2020-03-17,23263.73,15684870466,HSI,恒生指数
2020-03-18,22291.82,25627713485,HSI,恒生指数
2020-03-19,21709.131,23452469282,HSI,恒生指数
2020-03-20,22805.07,18495315111,HSI,恒生指数
2020-03-23,21696.131,13986151588,HSI,恒生指数
2020-03-24,22663.49,13792273327,HSI,恒生指数
2020-03-25,23527.189,15396528968,HSI,恒生指数
2020-03-26,23352.34,11750615865,HSI,恒生指数
2020-03-27,23484.279,11980596485,HSI,恒生指数
2020-03-30,23175.109,12193324658,HSI,恒生指数
2020-03-31,23603.48,12555705747,HSI,恒生指数
2020-04-01,23085.789,12722009702,HSI,恒生指数
2020-04-02,23280.061,9357356997,HSI,恒生指数
2020-04-03,23236.109,8016101144,HSI,恒生指数
2020-04-06,23749.119,8505535976,HSI,恒生指数
2020-04-07,24253.289,12884555044,HSI,恒生指数
2020-04-08,23970.369,10728397437,HSI,恒生指数
2020-04-09,24300.33,10849362852,HSI,恒生指数
2020-04-14,24435.4,12046776481,HSI,恒生指数
2020-04-15,24145.34,11292186596,HSI,恒生指数
2020-04-16,24006.449,10725331400,HSI,恒生指数
2020-04-17,24380.0,11977198187,HSI,恒生指数
2020-04-20,24330.02,9205048454,HSI,恒生指数
2020-04-21,23793.551,11022981806,HSI,恒生指数
2020-04-22,23893.359,9817286500,HSI,恒生指数
2020-04-23,23977.32,10325327645,HSI,恒生指数
2020-04-24,23831.33,8658837635,HSI,恒生指数
2020-04-27,24280.141,10091116268,HSI,恒生指数
2020-04-28,24575.961,8978140195,HSI,恒生指数
2020-04-29,24643.59,10098401823,HSI,恒生指数
2020-05-04,23613.801,10381525488,HSI,恒生指数
2020-05-05,23868.66,6736747544,HSI,恒生指数
2020-05-06,24137.48,10317092360,HSI,恒生指数
2020-05-07,23980.631,7898929103,HSI,恒生指数
2020-05-08,24230.17,9514613925,HSI,恒生指数
2020-05-11,24602.061,9332939703,HSI,恒生指数
2020-05-12,24245.68,10938688682,HSI,恒生指数
2020-05-13,24180.301,10567687185,HSI,恒生指数
2020-05-14,23829.74,10943959745,HSI,恒生指数
2020-05-15,23797.471,10262299866,HSI,恒生指数
2020-05-18,23934.77,11667761392,HSI,恒生指数
2020-05-19,24388.131,13967123077,HSI,恒生指数
2020-05-20,24399.949,12516667007,HSI,恒生指数
2020-05-21,24280.029,12535117532,HSI,恒生指数
2020-05-22,22930.141,18028495118,HSI,恒生指数
2020-05-25,22952.24,11921709906,HSI,恒生指数
2020-05-26,23384.66,10768936350,HSI,恒生指数
2020-05-27,23301.359,11624954341,HSI,恒生指数
2020-05-28,23132.76,12275337743,HSI,恒生指数
2020-05-29,22961.471,17349173940,HSI,恒生指数
2020-06-01,23732.52,13092651239,HSI,恒生指数
2020-06-02,23995.939,13043415087,HSI,恒生指数
2020-06-03,24325.619,13413836773,HSI,恒生指数
2020-06-04,24366.301,13188275033,HSI,恒生指数
2020-06-05,24770.41,14735136400,HSI,恒生指数
2020-06-08,24776.77,13391188504,HSI,恒生指数
2020-06-09,25057.221,14265117468,HSI,恒生指数
2020-06-10,25049.73,13365730620,HSI,恒生指数
2020-06-11,24480.15,14083660791,HSI,恒生指数
2020-06-12,24301.381,11060207814,HSI,恒生指数
2020-06-15,23776.949,11749467505,HSI,恒生指数
2020-06-16,24344.09,11956023120,HSI,恒生指数
2020-06-17,24481.41,10848853267,HSI,恒生指数
2020-06-18,24464.939,11671680895,HSI,恒生指数
2020-06-19,24643.891,14816238960,HSI,恒生指数
2020-06-22,24511.34,11065664891,HSI,恒生指数
2020-06-23,24907.34,10056729918,HSI,恒生指数
2020-06-24,24781.58,12224625838,HSI,恒生指数
2020-06-26,24549.99,10256274165,HSI,恒生指数
2020-06-29,24301.279,13695187639,HSI,恒生指数
2020-06-30,24427.189,12799265778,HSI,恒生指数
2020-07-02,25124.189,15959435261,HSI,恒生指数
2020-07-03,25373.119,16462790958,HSI,恒生指数
2020-07-06,26339.16,24283500758,HSI,恒生指数
2020-07-07,25975.66,22201315453,HSI,恒生指数
2020-07-08,26129.18,17802616759,HSI,恒生指数
2020-07-09,26210.16,27902347656,HSI,恒生指数
2020-07-10,25727.41,22891218034,HSI,恒生指数
2020-07-13,25772.119,21802141127,HSI,恒生指数
2020-07-14,25477.891,19355167547,HSI,恒生指数
2020-07-15,25481.58,18720092048,HSI,恒生指数
2020-07-16,24970.689,18640685522,HSI,恒生指数
2020-07-17,25089.17,14149848921,HSI,恒生指数
2020-07-20,25057.99,14651212532,HSI,恒生指数
2020-07-21,25635.66,15533400958,HSI,恒生指数
2020-07-22,25057.939,16211147403,HSI,恒生指数
2020-07-23,25263.0,14080737497,HSI,恒生指数
2020-07-24,24705.33,16660285143,HSI,恒生指数
2020-07-27,24603.26,12417360495,HSI,恒生指数
2020-07-28,24772.76,11118702723,HSI,恒生指数
2020-07-29,24883.141,10542000423,HSI,恒生指数
2020-07-30,24710.59,13104161255,HSI,恒生指数
2020-07-31,24595.35,12541529111,HSI,恒生指数
2020-08-03,24458.131,13170411003,HSI,恒生指数
2020-08-04,24946.631,15236237261,HSI,恒生指数
2020-08-05,25102.539,13905777734,HSI,恒生指数
2020-08-06,24930.58,16123405725,HSI,恒生指数
2020-08-07,24531.619,18870659255,HSI,恒生指数
2020-08-10,24377.43,14288162904,HSI,恒生指数
2020-08-11,24890.68,20785266920,HSI,恒生指数
2020-08-12,25244.02,16090229186,HSI,恒生指数
2020-08-13,25230.67,14382951214,HSI,恒生指数
2020-08-14,25183.01,13304116842,HSI,恒生指数
2020-08-17,25347.34,14716964754,HSI,恒生指数
2020-08-18,25367.381,14215226439,HSI,恒生指数
2020-08-19,25178.91,8034462761,HSI,恒生指数
2020-08-20,24791.391,13213674784,HSI,恒生指数
2020-08-21,25113.84,12582369484,HSI,恒生指数
2020-08-24,25551.58,11804528213,HSI,恒生指数
2020-08-25,25486.221,11101807581,HSI,恒生指数
2020-08-26,25491.789,12616234097,HSI,恒生指数
2020-08-27,25281.15,13225690958,HSI,恒生指数
2020-08-28,25422.061,12877947614,HSI,恒生指数
2020-08-31,25177.051,16867773551,HSI,恒生指数
2020-09-01,25184.85,12740839234,HSI,恒生指数
2020-09-02,25120.09,13846837097,HSI,恒生指数
2020-09-03,25007.6,13832894639,HSI,恒生指数
2020-09-04,24695.449,15276383937,HSI,恒生指数
2020-09-07,24589.65,12484565709,HSI,恒生指数
2020-09-08,24624.34,11174865972,HSI,恒生指数
2020-09-09,24468.93,11676013866,HSI,恒生指数
2020-09-10,24313.539,10858796930,HSI,恒生指数
2020-09-11,24503.311,13229057356,HSI,恒生指数
2020-09-14,24640.279,12876773698,HSI,恒生指数
2020-09-15,24732.76,12778091624,HSI,恒生指数
2020-09-16,24725.631,12258144945,HSI,恒生指数
2020-09-17,24340.85,10793314962,HSI,恒生指数
2020-09-18,24455.41,14999807723,HSI,恒生指数
2020-09-21,23950.689,12079000249,HSI,恒生指数
2020-09-22,23716.85,9887146723,HSI,恒生指数
2020-09-23,23742.51,10198286198,HSI,恒生指数
2020-09-24,23311.07,12252814258,HSI,恒生指数
2020-09-25,23235.42,14010788301,HSI,恒生指数
2020-09-28,23476.051,10262651995,HSI,恒生指数
2020-09-29,23275.529,10262865767,HSI,恒生指数
2020-09-30,23459.051,11323636327,HSI,恒生指数
2020-10-05,23767.779,7754978354,HSI,恒生指数
2020-10-06,23980.65,9017560270,HSI,恒生指数
2020-10-07,24242.859,8266603490,HSI,恒生指数
2020-10-08,24193.35,9974754401,HSI,恒生指数
2020-10-09,24119.131,12408661016,HSI,恒生指数
2020-10-12,24649.68,13865547442,HSI,恒生指数
2020-10-14,24667.09,13560413079,HSI,恒生指数
2020-10-15,24158.539,11425196825,HSI,恒生指数
2020-10-16,24386.789,12679761045,HSI,恒生指数
2020-10-19,24542.26,12597422402,HSI,恒生指数
2020-10-20,24569.539,11067949472,HSI,恒生指数
2020-10-21,24754.42,10661867491,HSI,恒生指数
2020-10-22,24786.131,11319374023,HSI,恒生指数
2020-10-23,24918.779,11371133576,HSI,恒生指数
2020-10-27,24787.189,12014317049,HSI,恒生指数
2020-10-28,24708.801,11780742596,HSI,恒生指数
2020-10-29,24586.6,10948031436,HSI,恒生指数
2020-10-30,24107.42,13399863647,HSI,恒生指数
2020-11-02,24460.01,9900035401,HSI,恒生指数
2020-11-03,24939.73,12876748467,HSI,恒生指数
2020-11-04,24886.141,11134267723,HSI,恒生指数
2020-11-05,25695.92,13082438367,HSI,恒生指数
2020-11-06,25712.971,13274240356,HSI,恒生指数
2020-11-09,26016.17,15233229251,HSI,恒生指数
2020-11-10,26301.48,16509567553,HSI,恒生指数
2020-11-11,26226.98,17022820782,HSI,恒生指数
2020-11-12,26169.381,12048054279,HSI,恒生指数
2020-11-13,26156.859,12967459226,HSI,恒生指数
2020-11-16,26381.67,12237661506,HSI,恒生指数
2020-11-17,26415.09,11609074838,HSI,恒生指数
2020-11-18,26544.289,12027524831,HSI,恒生指数
2020-11-19,26356.971,12283238760,HSI,恒生指数
2020-11-20,26451.539,12935007536,HSI,恒生指数
2020-11-23,26486.199,15633817039,HSI,恒生指数
2020-11-24,26588.199,16333048144,HSI,恒生指数
2020-11-25,26669.75,17943449662,HSI,恒生指数
2020-11-26,26819.449,13889202924,HSI,恒生指数
2020-11-27,26894.68,13794746097,HSI,恒生指数
2020-11-30,26341.49,26875500555,HSI,恒生指数
2020-12-01,26567.68,15558683242,HSI,恒生指数
2020-12-02,26532.58,15023316340,HSI,恒生指数
2020-12-03,26728.5,13162608390,HSI,恒生指数
2020-12-04,26835.92,15703541330,HSI,恒生指数
2020-12-07,26506.85,17104383409,HSI,恒生指数
2020-12-08,26304.561,14019894281,HSI,恒生指数
2020-12-09,26502.84,14973064906,HSI,恒生指数
2020-12-10,26410.59,12404884547,HSI,恒生指数
2020-12-11,26505.869,14940524939,HSI,恒生指数
2020-12-14,26389.52,13102888095,HSI,恒生指数
2020-12-15,26207.289,13479739353,HSI,恒生指数
2020-12-16,26460.289,14053194417,HSI,恒生指数
2020-12-17,26678.381,13503797627,HSI,恒生指数
2020-12-18,26498.6,17847424661,HSI,恒生指数
2020-12-21,26306.68,14508514791,HSI,恒生指数
2020-12-22,26119.25,14211684069,HSI,恒生指数
2020-12-23,26343.1,13906881053,HSI,恒生指数
2020-12-24,26386.561,9041694254,HSI,恒生指数
2020-12-28,26314.631,17236851588,HSI,恒生指数
2020-12-29,26568.49,19276102502,HSI,恒生指数
2020-12-30,27147.109,19398807506,HSI,恒生指数
2020-12-31,27231.131,11450929315,HSI,恒生指数
2021-01-04,27472.811,18422469865,HSI,恒生指数
2021-01-05,27649.859,20725814604,HSI,恒生指数
2021-01-06,27692.301,19676541525,HSI,恒生指数
2021-01-07,27548.52,20423435734,HSI,恒生指数
2021-01-08,27878.221,24057033251,HSI,恒生指数
2021-01-11,27908.221,23639685387,HSI,恒生指数
2021-01-12,28276.75,18578823286,HSI,恒生指数
2021-01-13,28235.6,20376139525,HSI,恒生指数
2021-01-14,28496.859,21416931994,HSI,恒生指数
2021-01-15,28573.859,20712995024,HSI,恒生指数
2021-01-18,28862.77,21888386574,HSI,恒生指数
2021-01-19,29642.279,28713656241,HSI,恒生指数
2021-01-20,29962.471,23317131240,HSI,恒生指数
2021-01-21,29927.76,23126762812,HSI,恒生指数
2021-01-22,29447.85,27266737839,HSI,恒生指数
2021-01-25,30159.01,25760934904,HSI,恒生指数
2021-01-26,29391.26,23823785593,HSI,恒生指数
2021-01-27,29297.529,22896265355,HSI,恒生指数
2021-01-28,28550.77,20480249067,HSI,恒生指数
2021-01-29,28283.711,19677386093,HSI,恒生指数
2021-02-01,28892.859,16664977753,HSI,恒生指数
2021-02-02,29248.699,20534666524,HSI,恒生指数
2021-02-03,29307.461,22321459767,HSI,恒生指数
2021-02-04,29113.5,18976231743,HSI,恒生指数
2021-02-05,29288.68,19845483113,HSI,恒生指数
2021-02-08,29319.471,20151046271,HSI,恒生指数
2021-02-09,29476.189,21527327671,HSI,恒生指数
2021-02-10,30038.721,24290960138,HSI,恒生指数
2021-02-11,30173.57,10728498811,HSI,恒生指数
2021-02-16,30746.66,24946621105,HSI,恒生指数
2021-02-17,31084.939,27842693010,HSI,恒生指数
2021-02-18,30595.27,34700667675,HSI,恒生指数
2021-02-19,30644.73,29041316150,HSI,恒生指数
